Profit99,Online99,Age99,Inc99,Tenure99,District99,ID
3,0,,,10.58,1200,7504
-41,1,2,3,4.5,1200,7505
-19,0,,,4.75,1100,7506
267,0,6,9,12.91,1200,7507
-31,0,,6,0.5,1200,7508
58,0,7,3,22.08,1200,7509
21,0,7,5,11.58,1100,7510
50,1,,,20.16,1200,7511
10,0,2,1,0.16,1200,7512
150,0,3,6,10.83,1200,7513
-35,0,4,9,4.08,1200,7514
779,0,5,8,1.91,1200,7515
-21,0,,,2.16,1200,7516
-20,0,3,4,1.66,1200,7517
-13,0,,,9.66,1200,7518
35,1,4,8,18.83,1300,7519
30,0,,,5.91,1200,7520
-2,0,,,1.41,1200,7521
572,0,6,6,29.58,1200,7522
23,0,1,9,4.25,1200,7523
606,0,7,6,22.08,1200,7524
-73,0,6,6,3.66,1200,7525
-50,0,4,6,24.58,1100,7526
-90,0,2,6,3.75,1200,7527
111,0,7,6,18.83,1200,7528
-67,0,1,2,4.16,1200,7529
977,0,4,9,17.58,1200,7530
-46,0,7,4,10.5,1200,7531
-109,0,2,5,3.41,1100,7532
240,0,2,8,3.91,1200,7533
-36,1,3,2,0.66,1200,7534
178,0,5,2,1.33,1200,7535
737,0,6,4,26.91,1100,7536
-58,0,,,0.83,1200,7537
363,1,,,2.58,1200,7538
446,0,4,9,14,1200,7539
36,0,7,3,28.25,1100,7540
155,0,4,9,5.58,1200,7541
-66,0,3,7,7.08,1300,7542
74,1,4,4,21.58,1200,7543
1733,0,5,9,7.58,1200,7544
-30,0,3,9,7.5,1200,7545
-46,0,4,1,5.83,1200,7546
99,0,7,3,7.58,1200,7547
15,0,2,6,8.25,1200,7548
-69,0,,,2.83,1200,7549
485,0,4,2,3.83,1200,7550
-9,0,2,2,14.16,1200,7551
-93,0,4,4,4.66,1100,7552
-28,0,3,6,13.58,1200,7553
-17,0,4,6,13.83,1200,7554
271,1,4,7,15.66,1200,7555
355,0,4,9,9.91,1200,7556
-59,0,7,6,14.41,1200,7557
7,0,3,7,9.33,1200,7558
23,0,3,5,7.33,1200,7559
-157,1,2,5,20.5,1200,7560
-14,0,5,6,33.41,1100,7561
655,0,6,4,5.58,1200,7562
870,1,4,4,27,1200,7563
-4,1,,3,4.75,1200,7564
493,0,,,30.08,1200,7565
-46,0,5,1,7.33,1300,7566
83,0,6,9,10.91,1200,7567
69,1,4,1,1.83,1100,7568
-103,0,7,7,27.41,1100,7569
-22,0,3,3,2.16,1200,7570
299,0,,,5.66,1200,7571
-7,1,1,3,2.66,1200,7572
-117,0,5,1,30.08,1200,7573
-14,0,3,5,7.83,1100,7574
-19,1,3,9,2.91,1200,7575
-29,0,6,4,0.33,1100,7576
-104,1,,,7,1200,7577
-117,0,2,1,6.16,1200,7578
148,0,4,7,7.5,1200,7579
-4,0,1,5,1.41,1100,7580
41,0,7,6,12.66,1100,7581
6,0,6,3,5.75,1200,7582
-13,0,2,3,0.58,1300,7583
9,0,1,4,0.33,1100,7584
-78,0,3,6,2.33,1200,7585
34,0,4,8,8.16,1300,7586
-209,1,3,6,16.5,1200,7587
11,0,2,3,1.16,1200,7588
-14,0,7,4,16.33,1200,7589
-115,0,5,5,10.75,1100,7590
-33,0,3,6,4.91,1200,7591
14,0,3,5,9.08,1200,7592
251,0,6,4,0.83,1300,7593
16,0,1,1,1.66,1200,7594
-74,1,4,8,11.5,1200,7595
-58,0,,,1.16,1300,7596
1240,0,4,5,4.75,1100,7597
-30,0,,,7,1300,7598
1428,0,3,9,6.08,1200,7599
-50,0,1,3,3.66,1200,7600
47,0,7,3,1.83,1200,7601
24,0,4,3,19.58,1200,7602
-36,0,4,6,5.58,1100,7603
-3,0,,5,1.41,1200,7604
393,0,4,9,7.91,1200,7605
-39,0,5,4,19.83,1200,7606
-37,0,,,1.25,1200,7607
-35,0,3,9,6.75,1200,7608
-17,0,5,6,4.91,1200,7609
-34,0,3,6,1,1100,7610
374,0,6,9,16.58,1200,7611
3,0,,,9.41,1300,7612
314,0,4,4,11.66,1100,7613
605,1,5,8,29.33,1200,7614
-25,0,6,6,8.33,1200,7615
317,0,5,2,28.41,1200,7616
255,0,6,6,9.41,1300,7617
-117,0,,,2.25,1200,7618
-5,0,5,7,2.33,1300,7619
605,0,5,6,25.33,1200,7620
-94,0,,,4.33,1200,7621
370,1,4,6,10,1200,7622
509,0,3,7,11.08,1200,7623
5,0,2,5,2.91,1200,7624
165,0,,,31.58,1300,7625
-58,0,,,4.16,1200,7626
-98,0,3,8,8.66,1200,7627
865,0,,,13.16,1300,7628
-26,0,,,2.58,1200,7629
217,0,2,8,5.41,1200,7630
958,0,4,9,18.5,1300,7631
-106,1,3,9,14.16,1200,7632
94,0,4,5,6.91,1200,7633
-29,0,,,0.75,1100,7634
-17,0,2,7,10,1200,7635
1,0,3,7,9.75,1200,7636
17,0,3,4,23.58,1200,7637
483,0,2,9,4.41,1200,7638
77,0,3,6,4.41,1100,7639
-73,0,4,6,13.41,1300,7640
-29,0,4,4,18.08,1200,7641
-85,1,5,7,4.91,1200,7642
10,0,,,0.16,1200,7643
-26,0,3,6,1.58,1300,7644
-81,0,6,3,17.75,1200,7645
-50,0,6,8,7.75,1200,7646
-42,0,7,3,8.91,1200,7647
309,0,4,6,2.41,1100,7648
-57,0,2,3,7.25,1200,7649
-19,0,3,2,9.41,1200,7650
-90,0,2,5,6.41,1200,7651
-118,0,,,5.41,1200,7652
-23,1,2,5,6.41,1200,7653
-29,0,,,13.58,1200,7654
-1,0,,,9.5,1300,7655
420,1,4,8,4,1200,7656
-61,1,2,5,8.16,1200,7657
-96,0,4,7,28.91,1200,7658
419,0,4,9,11.33,1200,7659
-1,0,4,3,4.83,1200,7660
-66,1,6,5,20.16,1100,7661
-153,0,3,6,7.16,1200,7662
-20,0,,,0.5,1200,7663
-120,0,3,9,6.25,1200,7664
113,0,7,6,30.08,1200,7665
-59,0,3,6,4,1100,7666
249,0,6,8,17.08,1200,7667
-41,0,2,5,1.5,1200,7668
-44,0,7,4,6.66,1200,7669
-130,0,4,4,3.91,1200,7670
137,0,4,9,4.5,1200,7671
160,0,3,4,14.58,1200,7672
-76,0,3,9,21.66,1200,7673
100,0,3,4,6.83,1200,7674
-13,0,6,9,11.91,1200,7675
-71,1,5,3,13.5,1200,7676
60,0,3,5,2.25,1100,7677
-14,0,3,6,19.16,1200,7678
-2,0,2,7,7.58,1100,7679
-51,0,4,9,5.16,1200,7680
-104,0,3,6,1.58,1200,7681
-64,0,7,1,23.16,1100,7682
20,0,3,5,11.33,1200,7683
-4,0,3,4,3.75,1200,7684
29,1,,,14.25,1200,7685
299,0,5,3,25.66,1200,7686
28,0,,,0.33,1200,7687
11,0,,,14.5,1200,7688
-117,0,4,5,3.66,1200,7689
-57,1,4,8,2.58,1200,7690
-61,0,,2,3.91,1200,7691
571,1,6,6,4.5,1200,7692
-79,0,,,7.91,1200,7693
-19,0,,,2.91,1200,7694
100,0,3,9,7.5,1300,7695
-36,0,,,4.91,1200,7696
250,0,,,28.5,1100,7697
-90,1,5,5,8.25,1200,7698
1379,0,4,9,9.5,1100,7699
-95,0,1,1,16.75,1200,7700
31,0,3,6,11.16,1200,7701
-90,0,1,4,3.5,1200,7702
50,0,2,7,10.25,1300,7703
1005,0,7,1,14.08,1200,7704
233,0,6,3,16,1200,7705
-4,0,3,,12.91,1200,7706
212,1,4,6,9.33,1200,7707
48,1,,,6.08,1200,7708
-145,0,4,4,1.25,1100,7709
-32,0,4,6,2.41,1300,7710
-73,0,,5,14.16,1200,7711
154,1,5,9,3,1200,7712
606,0,7,1,30.5,1100,7713
-129,0,7,6,34.5,1200,7714
2008,0,7,6,33.16,1200,7715
150,0,6,5,22.08,1200,7716
-67,0,4,,7.83,1200,7717
1,0,3,6,2.25,1200,7718
-52,0,,,29.25,1100,7719
467,0,,,7.83,1200,7720
-2,0,,,1.33,1200,7721
-40,0,3,6,17.16,1200,7722
-102,1,3,7,4.83,1200,7723
138,0,4,4,14.66,1200,7724
750,0,2,8,6.66,1200,7725
-94,0,2,7,5.33,1200,7726
-41,0,,,10,1200,7727
-6,0,4,4,10.41,1200,7728
-79,0,,,21.91,1200,7729
11,0,,,2.83,1100,7730
137,0,,,1.58,1200,7731
309,0,4,3,25.5,1100,7732
527,0,,,7.08,1200,7733
-45,0,,,6.41,1200,7734
-19,1,,,4.16,1200,7735
65,0,5,6,13.83,1300,7736
-88,0,6,,6.66,1200,7737
149,0,,1,11.66,1200,7738
-137,0,3,2,22.83,1300,7739
435,0,4,6,6.58,1200,7740
60,0,7,4,10.41,1200,7741
-79,0,,,2.41,1200,7742
-7,0,2,4,15,1200,7743
-12,0,3,6,8.33,1200,7744
65,0,3,3,6.66,1200,7745
-43,0,2,7,14.41,1300,7746
-3,1,4,5,0.5,1200,7747
38,0,5,4,28.66,1300,7748
739,0,7,3,8.41,1200,7749
282,0,2,1,4.66,1200,7750
-5,0,1,1,14.75,1300,7751
-29,0,3,6,1.66,1200,7752
59,1,3,6,19.83,1200,7753
59,0,4,6,5.83,1200,7754
-48,0,6,6,22.08,1200,7755
354,0,4,6,9.33,1200,7756
-22,1,,,1.33,1200,7757
15,0,,,3,1200,7758
58,0,,,1.5,1100,7759
-13,0,2,3,1.08,1300,7760
1168,0,7,3,4.91,1200,7761
-46,0,4,9,30.08,1200,7762
161,0,,,28.41,1200,7763
-116,0,2,1,0.75,1300,7764
-39,0,3,4,14.83,1200,7765
-91,0,,,1.58,1200,7766
115,0,,,6.75,1300,7767
437,0,,,26.83,1200,7768
40,0,4,4,29.41,1200,7769
-5,0,5,3,12,1200,7770
125,0,2,8,2.5,1100,7771
-124,0,3,6,3.41,1300,7772
202,0,4,6,11.58,1100,7773
-23,1,4,9,11.33,1200,7774
10,0,5,4,17.25,1200,7775
-22,1,3,6,8.5,1200,7776
-67,0,,,29.41,1200,7777
-48,0,7,8,10.83,1100,7778
788,0,5,9,15.5,1200,7779
-62,1,3,6,9.41,1200,7780
-71,0,6,4,9.41,1200,7781
19,0,3,8,16.33,1200,7782
796,0,7,1,29.58,1200,7783
276,0,3,3,9.08,1200,7784
6,0,,,10.66,1200,7785
48,1,,,7.16,1200,7786
23,0,,,6.91,1200,7787
428,0,6,5,11.16,1200,7788
31,0,,,2.83,1200,7789
144,0,4,7,5.75,1200,7790
24,0,,,6.33,1200,7791
-7,0,2,3,3.66,1300,7792
-51,0,1,3,2.75,1200,7793
574,0,,,1.5,1200,7794
-40,0,,,5.33,1200,7795
21,0,3,6,17.5,1200,7796
110,0,2,3,3.83,1200,7797
453,0,4,4,2.75,1200,7798
-173,0,,,8.75,1100,7799
43,1,,,0.91,1200,7800
-5,0,5,3,32.41,1200,7801
-29,0,7,3,16.25,1200,7802
-7,1,4,4,1,1200,7803
-21,0,2,5,8.33,1200,7804
150,0,3,4,5.58,1200,7805
14,0,3,9,2.66,1200,7806
175,0,5,4,10.75,1200,7807
-53,0,,,4,1100,7808
574,0,7,6,32.5,1200,7809
375,1,2,9,9.66,1200,7810
-74,1,,3,7,1200,7811
-86,0,5,7,18.66,1200,7812
-32,0,2,7,5.91,1200,7813
2,1,3,2,5.08,1100,7814
101,1,,,1.66,1200,7815
23,0,,,19.91,1200,7816
526,0,,,7.41,1200,7817
609,0,7,6,25.41,1200,7818
51,0,3,6,2.16,1200,7819
444,0,3,9,7.33,1200,7820
74,0,7,8,3,1200,7821
121,0,3,8,13.25,1300,7822
210,0,,,7,1200,7823
82,0,,,1.91,1200,7824
480,0,5,5,25.25,1200,7825
688,0,3,8,18.58,1200,7826
122,0,2,7,3.5,1300,7827
-86,0,6,6,10.5,1200,7828
-3,0,,,8.41,1200,7829
-59,0,,,3.66,1300,7830
17,1,3,7,0.58,1200,7831
-54,0,,,19.16,1200,7832
24,0,5,6,1.08,1300,7833
-3,0,,,0.91,1100,7834
94,1,2,6,24.83,1200,7835
133,0,6,6,37.58,1300,7836
-6,0,,,24.83,1200,7837
-158,0,4,7,21.08,1200,7838
304,0,5,3,3.58,1200,7839
405,0,4,9,12.83,1300,7840
377,0,3,9,6.16,1200,7841
985,0,4,8,9.91,1200,7842
-32,0,3,8,14.33,1200,7843
233,0,,,15.91,1200,7844
-38,0,4,6,11.91,1200,7845
147,0,3,6,13.5,1200,7846
738,0,,,7.41,1200,7847
-99,0,2,7,6.33,1300,7848
437,0,5,6,18.08,1300,7849
273,0,2,6,10.91,1200,7850
150,0,5,3,3.75,1200,7851
388,0,4,6,12.66,1200,7852
-18,0,,,5.33,1200,7853
308,0,7,5,35.83,1300,7854
-67,0,,,1.58,1100,7855
244,0,,,18.66,1200,7856
926,0,2,3,7.25,1200,7857
-26,0,4,6,3.75,1200,7858
-30,0,1,1,17.08,1200,7859
22,1,4,9,8.66,1200,7860
-34,0,,,4.5,1200,7861
-91,0,6,3,2.5,1200,7862
164,0,7,7,12.5,1200,7863
133,1,5,7,9,1200,7864
1376,1,3,6,5.25,1200,7865
61,0,6,5,29.91,1300,7866
-107,0,4,6,9.41,1200,7867
-2,0,5,9,24.25,1200,7868
219,0,,,19.41,1200,7869
-131,0,3,6,6.58,1200,7870
207,1,2,9,7.16,1200,7871
-42,0,,,5.91,1300,7872
-46,0,,,6.5,1200,7873
-26,0,1,5,4.66,1200,7874
1044,0,7,9,21.58,1200,7875
83,0,7,2,4.5,1200,7876
105,0,3,8,6.41,1200,7877
237,1,6,6,0.58,1200,7878
-69,0,5,7,2.83,1300,7879
153,0,2,7,4.08,1200,7880
-3,0,7,4,15,1200,7881
-148,1,4,6,13.33,1200,7882
349,1,3,4,13.25,1300,7883
-6,0,,5,0.41,1200,7884
643,0,,,21.41,1200,7885
15,0,2,7,7.33,1200,7886
338,0,3,6,12.08,1200,7887
-3,1,2,5,1.58,1200,7888
20,0,5,3,4.16,1300,7889
71,0,,,6.41,1200,7890
-17,1,2,7,8.66,1200,7891
811,0,5,7,30,1200,7892
140,0,3,3,11.25,1200,7893
-37,0,5,4,1.5,1300,7894
694,0,5,9,21.58,1200,7895
-50,1,,7,12,1200,7896
-36,1,1,1,2.16,1200,7897
11,0,7,3,35.66,1300,7898
240,0,6,9,13.66,1200,7899
-21,0,2,7,4.91,1200,7900
469,0,6,8,22.08,1200,7901
1112,0,7,1,16.75,1200,7902
488,0,4,4,19.16,1200,7903
256,0,2,6,2.08,1300,7904
-1,1,1,,1.66,1200,7905
-33,0,3,3,6.66,1200,7906
-43,0,2,6,5.41,1200,7907
-74,0,3,2,10.66,1200,7908
159,0,5,4,16.41,1100,7909
-31,0,4,8,10.41,1200,7910
336,0,3,6,15.41,1200,7911
-6,0,,,2.16,1300,7912
62,0,6,3,5.75,1200,7913
-64,1,,,6.41,1200,7914
-199,0,5,6,4.83,1100,7915
584,0,7,4,10.91,1200,7916
-26,0,4,8,5.16,1200,7917
-194,0,4,9,9.58,1200,7918
12,0,7,5,4.08,1100,7919
290,0,,,11.66,1200,7920
-78,0,,,34.33,1100,7921
103,0,,,19.33,1200,7922
-140,0,7,4,8.33,1300,7923
2006,0,3,9,8.91,1200,7924
-63,0,,,13.75,1200,7925
-81,0,6,1,4.91,1100,7926
271,0,3,9,2.25,1200,7927
20,0,,,11.41,1200,7928
94,0,,,4.16,1200,7929
174,0,,,0.58,1200,7930
86,0,,,6.58,1200,7931
-68,1,1,5,4.33,1200,7932
44,1,2,5,3.66,1200,7933
184,0,4,5,15.58,1200,7934
373,0,6,6,23.5,1300,7935
144,0,,,4.75,1200,7936
128,0,4,9,23.66,1200,7937
-26,0,,,11.66,1200,7938
274,0,5,6,27.58,1200,7939
-30,0,,,2.91,1300,7940
646,0,,,7.5,1200,7941
-87,1,3,5,13.83,1200,7942
-2,0,,1,2.91,1200,7943
-104,1,,,3.5,1200,7944
143,0,3,8,7.5,1300,7945
106,0,2,3,1.33,1200,7946
-1,0,7,5,11.33,1200,7947
42,0,7,3,27.91,1200,7948
0,0,,,3.41,1200,7949
81,0,2,4,4.75,1200,7950
0,0,,,7.41,1200,7951
247,0,5,9,12.66,1200,7952
-37,0,4,9,14.5,1200,7953
42,0,4,7,18.66,1300,7954
191,0,6,5,18.5,1200,7955
79,0,,,11.16,1200,7956
317,0,2,8,7.58,1200,7957
703,0,,,22.91,1200,7958
165,1,5,8,6.75,1200,7959
14,0,3,3,1.25,1200,7960
163,1,4,6,6.33,1200,7961
-43,0,1,2,7.91,1100,7962
-19,1,,,6.33,1200,7963
15,0,7,4,21.66,1100,7964
251,0,4,8,6.08,1200,7965
47,0,5,5,1.41,1200,7966
-56,1,3,5,15.66,1200,7967
468,0,4,9,2.5,1200,7968
59,0,5,7,17.91,1200,7969
14,0,4,9,4.5,1200,7970
-64,0,3,2,4.08,1200,7971
-87,0,4,3,16.16,1300,7972
-53,0,7,3,10.08,1200,7973
348,0,7,1,3.66,1200,7974
-11,0,3,6,3.66,1200,7975
275,0,,,3.25,1200,7976
64,0,7,6,4.5,1200,7977
101,1,4,6,16.16,1200,7978
287,0,,,10,1200,7979
405,0,2,3,1.5,1200,7980
76,0,3,7,12.16,1300,7981
11,0,,,5.58,1200,7982
-57,0,6,1,15.25,1200,7983
258,1,4,4,19,1300,7984
-16,0,2,6,5.33,1200,7985
-21,0,,,4,1300,7986
1931,0,3,6,3.16,1200,7987
-40,1,2,6,5.75,1200,7988
-47,0,7,2,2.16,1300,7989
-35,0,,,1.58,1200,7990
-23,0,3,5,2.83,1200,7991
-84,0,,,2,1300,7992
32,0,7,3,17.33,1200,7993
-9,0,3,5,6.16,1200,7994
228,0,5,4,26.75,1100,7995
-134,0,7,4,23.66,1100,7996
-89,0,,,9.5,1200,7997
-23,0,,,5.25,1200,7998
-3,0,,,4,1200,7999
1474,0,7,,27.91,1200,8000
66,0,2,7,1.91,1100,8001
357,0,6,8,0.83,1300,8002
166,0,4,7,5.66,1200,8003
-36,0,4,6,0.66,1200,8004
272,0,5,6,9.41,1200,8005
187,0,7,7,27.08,1300,8006
55,1,5,9,7.16,1200,8007
5,0,,,0.25,1200,8008
218,1,4,9,21.41,1200,8009
-34,0,,,3.16,1200,8010
-55,0,,,0.33,1100,8011
-30,0,3,2,4.5,1200,8012
50,0,,,7.25,1200,8013
277,1,6,3,0.25,1200,8014
15,0,,,0.75,1200,8015
64,0,4,9,11.58,1200,8016
94,0,2,8,5.58,1200,8017
-55,0,7,3,14,1200,8018
135,0,3,7,8.41,1200,8019
-82,0,3,1,0.66,1300,8020
-28,1,4,6,6.91,1200,8021
-12,0,5,6,15,1300,8022
273,0,3,9,20.75,1200,8023
-125,1,2,2,9.91,1200,8024
-24,0,5,4,11,1200,8025
400,0,7,1,21.08,1100,8026
183,0,,,25.33,1200,8027
-34,0,4,4,8.41,1200,8028
297,1,4,6,12.66,1200,8029
247,0,6,4,4.83,1200,8030
-2,0,3,7,17.58,1300,8031
124,0,7,3,21.25,1200,8032
514,0,7,6,6.41,1200,8033
590,0,6,5,32.75,1200,8034
107,0,4,6,10.83,1200,8035
-29,0,1,3,0.75,1200,8036
349,0,2,6,1.16,1200,8037
136,0,,,3,1200,8038
-23,0,,,7.58,1200,8039
-11,1,,,6.16,1100,8040
450,0,2,,7.41,1200,8041
308,0,,,26.58,1200,8042
635,0,3,9,4.33,1200,8043
34,0,4,6,21.41,1200,8044
7,1,,,2.66,1200,8045
37,1,3,4,1.83,1200,8046
362,0,3,8,4.91,1200,8047
219,0,7,3,34.91,1200,8048
31,1,2,8,4.41,1200,8049
59,0,4,7,16.16,1200,8050
-8,0,4,6,10.08,1200,8051
-19,1,3,7,11.5,1200,8052
-65,0,3,6,20.25,1300,8053
-105,1,,,7.5,1200,8054
-71,0,,,5.33,1200,8055
-40,0,3,6,6.91,1200,8056
241,1,4,9,11.58,1200,8057
-6,0,5,4,22.08,1200,8058
-19,0,5,8,4.91,1200,8059
-17,0,6,9,26.75,1200,8060
-39,0,4,6,1.66,1200,8061
-38,0,3,3,14.66,1200,8062
42,0,5,6,18.58,1300,8063
546,0,3,6,2,1100,8064
17,0,5,6,17.16,1200,8065
-42,0,7,5,13.33,1100,8066
-83,0,4,9,22.41,1200,8067
-66,0,4,,8.66,1200,8068
-14,0,,,11.5,1200,8069
632,0,,,26.58,1200,8070
35,0,7,6,22.16,1200,8071
-51,0,,,22.33,1300,8072
531,1,5,1,10.75,1300,8073
135,0,,,8.5,1300,8074
-3,0,2,7,10,1200,8075
172,0,,,9.16,1100,8076
103,0,7,6,1.66,1200,8077
45,0,3,7,9.66,1200,8078
163,1,,,12.08,1200,8079
374,0,,,15.5,1200,8080
123,0,4,9,7.33,1200,8081
609,0,5,9,5.5,1200,8082
69,0,4,1,1.08,1100,8083
1161,1,3,9,6.75,1200,8084
17,0,5,5,13.66,1200,8085
-3,0,7,3,2,1200,8086
425,0,7,8,22.58,1200,8087
-114,0,2,6,3.5,1200,8088
-1,1,3,,7.58,1200,8089
74,0,,,12.16,1200,8090
-129,0,6,6,29.41,1200,8091
105,0,3,9,3,1200,8092
-139,0,7,6,35.66,1300,8093
-8,0,5,7,5.08,1300,8094
-65,0,7,6,18.66,1200,8095
186,0,,,21.5,1100,8096
-2,0,,,2.58,1200,8097
-177,0,,,3.75,1200,8098
-20,0,3,5,6.25,1200,8099
-155,0,,,3.83,1300,8100
-49,1,,,20.91,1200,8101
-8,0,,,1.5,1200,8102
-8,0,3,6,3.83,1200,8103
25,0,7,4,11.75,1100,8104
129,0,,8,1.75,1200,8105
-19,0,5,4,5.33,1100,8106
-17,1,2,5,0.41,1100,8107
-91,0,2,3,8.25,1200,8108
-58,0,3,5,4.91,1300,8109
114,0,7,8,6.75,1200,8110
47,0,3,1,6,1200,8111
-86,0,1,1,5.66,1200,8112
-189,0,6,4,21.75,1300,8113
-2,0,,,3.83,1100,8114
18,0,7,7,15.5,1200,8115
16,0,6,3,0.41,1300,8116
15,0,,,1.83,1200,8117
36,0,2,3,1.66,1200,8118
-31,0,6,6,15.25,1200,8119
-52,0,6,5,15.91,1100,8120
-5,0,6,4,9.08,1200,8121
-95,0,6,7,23.75,1200,8122
-65,0,6,3,18.25,1200,8123
70,0,,,16.5,1200,8124
-78,0,,,6.83,1200,8125
-24,0,,,0.16,1200,8126
-120,0,7,4,19.08,1200,8127
-123,0,7,1,21.75,1200,8128
-45,0,3,6,13.33,1200,8129
312,0,3,9,11.08,1200,8130
224,0,4,1,10.33,1300,8131
-30,0,3,6,4.16,1200,8132
2,0,,,4.83,1200,8133
-66,0,2,1,7.41,1200,8134
-7,1,,,3.33,1200,8135
176,0,4,6,13,1200,8136
2,0,,,1.5,1100,8137
222,1,2,6,8.58,1200,8138
-16,0,2,3,1.41,1200,8139
7,0,4,6,15.33,1200,8140
-38,0,,,19.41,1300,8141
-27,0,5,7,14.66,1200,8142
-72,0,6,8,4.5,1200,8143
374,0,5,9,6.66,1200,8144
-32,0,,,35.66,1300,8145
-11,0,,,6.83,1200,8146
74,0,4,7,22.41,1200,8147
-18,0,4,6,4.58,1200,8148
364,0,3,6,13.5,1200,8149
-31,0,4,7,22.58,1200,8150
-25,0,3,9,3.33,1200,8151
159,0,3,7,15.83,1200,8152
-8,0,,,3.66,1200,8153
-138,0,,,7.25,1200,8154
-19,0,,,1.83,1200,8155
-51,0,2,6,5.58,1200,8156
-17,0,2,3,0.58,1200,8157
-3,0,,,3.91,1200,8158
1379,0,5,6,31.58,1100,8159
-38,0,7,7,5.58,1200,8160
162,0,5,9,7.5,1200,8161
-104,0,4,6,14.83,1300,8162
106,0,3,7,7.91,1200,8163
163,0,4,7,15.66,1200,8164
743,0,,6,25.5,1200,8165
47,1,3,6,1.16,1100,8166
70,0,5,7,36,1200,8167
19,0,2,,5.41,1300,8168
-25,0,2,3,5.16,1100,8169
-128,0,3,9,5.5,1200,8170
-19,0,,1,3.41,1300,8171
110,0,4,9,5.66,1200,8172
-48,0,7,3,25.25,1200,8173
11,0,4,8,13.08,1200,8174
221,0,6,1,30.08,1200,8175
-38,0,4,3,13.66,1300,8176
147,0,4,9,19.83,1200,8177
-78,0,4,8,14.75,1200,8178
83,0,2,5,9.25,1300,8179
876,0,4,5,0.66,1200,8180
175,0,,,8.91,1200,8181
84,0,2,4,5.91,1200,8182
276,0,6,7,26,1200,8183
-8,0,,,0.91,1200,8184
-3,0,2,3,3.33,1200,8185
579,0,,,27.83,1200,8186
-39,1,1,2,3.5,1200,8187
16,0,,,1.58,1100,8188
-1,0,3,2,4.58,1200,8189
20,0,,,17.33,1100,8190
212,1,4,9,23.16,1200,8191
-115,0,6,6,10.41,1300,8192
-65,0,,,16.91,1200,8193
85,1,,,1,1100,8194
403,0,7,5,11,1200,8195
395,0,6,1,30.83,1100,8196
605,1,,,2,1200,8197
-61,0,5,6,24.16,1300,8198
-11,0,5,6,3.25,1200,8199
-35,0,,,3.66,1200,8200
33,0,3,7,3.66,1300,8201
202,0,2,6,0.58,1200,8202
-92,0,4,4,3.75,1200,8203
-47,0,3,9,7.91,1200,8204
71,0,4,7,24.66,1200,8205
-12,0,3,4,6.33,1200,8206
-25,0,4,6,8.66,1300,8207
-3,0,4,3,1.91,1200,8208
131,0,3,9,27.91,1200,8209
-31,0,,,10.58,1100,8210
502,1,5,3,19.5,1200,8211
-45,0,4,6,5.75,1100,8212
-74,0,4,9,3.08,1200,8213
102,0,6,3,39.83,1200,8214
-85,0,3,5,23.66,1300,8215
-146,0,2,7,7,1200,8216
-24,0,3,7,7.58,1200,8217
-3,0,2,6,3.33,1300,8218
-107,0,,,0.25,1200,8219
459,0,6,7,11.16,1200,8220
-47,1,2,9,4.75,1200,8221
-57,0,,,3.41,1300,8222
120,0,,,3.41,1300,8223
476,0,7,8,21.83,1200,8224
352,0,3,6,6,1200,8225
-9,0,3,6,15,1200,8226
242,0,3,7,1.5,1200,8227
-118,0,6,4,17.91,1300,8228
156,0,3,9,9.08,1200,8229
1,0,4,4,8.33,1300,8230
-61,0,4,3,7.5,1200,8231
-41,0,2,9,15.66,1100,8232
374,0,2,4,1.41,1200,8233
-19,0,,,5.33,1300,8234
-85,0,2,9,1.08,1200,8235
940,0,3,9,10.91,1200,8236
-1,0,,,11.83,1200,8237
79,1,,,2.66,1200,8238
1418,0,4,9,5.75,1200,8239
643,1,,6,6.08,1200,8240
-2,0,3,3,6.58,1100,8241
-35,0,,,0.25,1200,8242
145,0,5,9,2.5,1200,8243
-28,0,3,1,5.16,1100,8244
-46,0,,,1.16,1200,8245
-19,0,4,4,22.5,1200,8246
12,0,7,5,11.33,1300,8247
129,0,6,6,17.5,1200,8248
-22,0,5,9,6.66,1200,8249
650,0,3,4,1.5,1200,8250
-124,1,2,6,4.83,1300,8251
-97,0,5,3,4.08,1200,8252
132,1,2,5,5.66,1200,8253
-156,0,4,6,5.41,1100,8254
190,0,3,6,6.41,1200,8255
-77,0,6,1,3.91,1100,8256
-146,0,5,2,28.16,1100,8257
-169,0,3,7,5.25,1200,8258
119,0,,,17.41,1100,8259
13,0,6,9,5.75,1300,8260
434,0,4,6,27.75,1200,8261
-2,0,,,6.41,1200,8262
6,0,,,8.75,1200,8263
-16,0,4,3,10.91,1200,8264
-45,0,4,4,8.33,1100,8265
448,0,5,7,24.75,1200,8266
-2,0,,,0.16,1300,8267
-23,0,4,5,9.75,1200,8268
-55,0,5,6,7.25,1100,8269
437,0,4,8,25.16,1200,8270
1212,0,3,3,3,1200,8271
499,1,,,9.58,1200,8272
-62,0,,,2.5,1200,8273
662,0,5,6,7.83,1200,8274
-121,0,5,3,11.66,1200,8275
254,0,,,7.33,1200,8276
476,1,5,9,7.66,1200,8277
235,0,3,7,10.83,1200,8278
-80,0,,,6.41,1200,8279
169,0,4,7,15.75,1200,8280
-179,0,2,9,5.33,1200,8281
34,0,3,4,3.66,1200,8282
653,0,3,5,8.25,1200,8283
187,0,6,7,20.83,1200,8284
