,Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11,frequency,recency
3370,103370,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3371,103371,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3372,103372,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3373,103373,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3374,103374,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3375,103375,1,0,0,1,0,1,0,1,1,0,0,0,5,2
3376,103376,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3377,103377,1,1,0,1,1,1,1,1,1,1,1,1,10,0
3378,103378,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3379,103379,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3380,103380,1,0,0,0,0,0,1,0,0,0,0,0,2,4
3381,103381,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3382,103382,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3383,103383,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3384,103384,1,1,1,1,1,0,0,0,0,0,0,0,5,6
3385,103385,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3386,103386,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3387,103387,1,1,1,1,1,1,1,1,1,1,1,1,11,0
3388,103388,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3389,103389,1,0,0,1,1,1,1,1,1,1,1,1,9,0
3390,103390,1,0,0,0,0,1,0,0,0,0,0,0,2,5
3391,103391,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3392,103392,1,1,1,1,1,0,1,1,1,0,1,0,9,0
3393,103393,1,1,1,1,1,1,1,0,0,0,0,0,7,4
3394,103394,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3395,103395,1,1,1,0,1,1,0,0,0,0,0,0,5,5
3396,103396,1,1,1,1,1,1,0,0,0,0,0,0,6,5
3397,103397,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3398,103398,1,0,0,0,0,0,0,1,0,0,0,0,2,3
3399,103399,1,1,1,1,1,1,1,1,1,1,0,1,10,1
3400,103400,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3401,103401,1,1,1,1,1,0,1,1,1,1,1,1,10,0
3402,103402,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3403,103403,1,1,1,1,1,1,1,1,1,1,0,0,10,1
3404,103404,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3405,103405,1,1,0,1,1,1,1,0,0,0,0,0,6,4
3406,103406,1,1,1,0,0,0,1,1,1,1,1,1,8,0
3407,103407,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3408,103408,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3409,103409,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3410,103410,1,1,1,1,1,0,0,0,0,0,0,0,5,6
3411,103411,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3412,103412,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3413,103413,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3414,103414,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3415,103415,1,1,1,0,1,1,1,1,1,1,1,1,10,0
3416,103416,1,1,1,1,1,0,0,1,1,1,0,0,8,1
3417,103417,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3418,103418,1,0,1,0,0,0,0,0,0,0,0,0,2,8
3419,103419,1,1,0,0,0,0,0,1,0,0,0,0,3,3
3420,103420,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3421,103421,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3422,103422,1,0,0,0,0,0,0,0,0,1,1,0,3,0
3423,103423,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3424,103424,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3425,103425,1,0,0,0,0,0,1,0,0,0,0,0,2,4
3426,103426,1,0,1,1,0,0,0,0,0,0,0,0,3,7
3427,103427,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3428,103428,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3429,103429,1,1,1,1,1,1,1,1,1,1,1,1,11,0
3430,103430,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3431,103431,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3432,103432,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3433,103433,1,1,1,0,1,0,1,1,1,1,1,0,9,0
3434,103434,1,0,1,0,0,1,1,0,0,1,0,0,5,1
3435,103435,1,0,0,1,1,1,1,1,1,1,1,1,9,0
3436,103436,1,1,1,0,1,1,1,0,1,1,1,1,9,0
3437,103437,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3438,103438,1,1,1,0,1,1,1,1,1,1,0,1,9,1
3439,103439,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3440,103440,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3441,103441,1,0,1,1,0,1,1,0,0,0,1,0,6,0
3442,103442,1,1,0,0,0,1,1,1,1,0,1,1,7,0
3443,103443,1,0,0,1,1,0,0,0,0,0,0,0,3,6
3444,103444,1,1,0,0,0,1,0,1,1,0,0,0,5,2
3445,103445,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3446,103446,1,1,0,1,1,0,0,1,0,0,0,1,5,3
3447,103447,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3448,103448,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3449,103449,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3450,103450,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3451,103451,1,0,0,1,0,0,0,0,0,0,0,0,2,7
3452,103452,1,0,0,0,1,1,0,0,0,0,0,0,3,5
3453,103453,1,1,1,0,0,1,0,1,1,0,0,0,6,2
3454,103454,1,1,1,1,1,1,1,1,1,1,1,0,11,0
3455,103455,1,0,0,0,0,1,1,1,1,1,0,0,6,1
3456,103456,1,1,1,1,0,0,0,0,0,0,0,0,4,7
3457,103457,1,1,1,0,0,0,0,1,0,0,0,0,4,3
3458,103458,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3459,103459,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3460,103460,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3461,103461,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3462,103462,1,0,1,1,1,0,0,0,0,0,0,0,4,6
3463,103463,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3464,103464,1,1,0,1,0,0,0,0,0,0,0,0,3,7
3465,103465,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3466,103466,1,1,1,1,0,0,0,0,0,0,0,0,4,7
3467,103467,1,0,0,1,0,1,1,0,0,0,1,0,5,0
3468,103468,1,1,1,1,1,1,0,0,0,0,0,0,6,5
3469,103469,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3470,103470,1,0,1,1,0,1,0,0,1,1,0,0,6,1
3471,103471,1,1,0,0,0,0,0,1,1,0,0,0,4,2
3472,103472,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3473,103473,1,1,1,1,1,0,0,1,1,1,1,0,9,0
3474,103474,1,0,1,1,0,1,1,1,1,1,1,1,9,0
3475,103475,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3476,103476,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3477,103477,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3478,103478,1,0,1,1,1,1,1,1,1,1,1,1,10,0
3479,103479,1,1,1,1,1,1,0,1,0,0,0,0,7,3
3480,103480,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3481,103481,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3482,103482,1,1,1,0,0,1,1,0,0,0,0,0,5,4
3483,103483,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3484,103484,1,1,1,1,1,0,0,0,0,0,0,0,5,6
3485,103485,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3486,103486,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3487,103487,1,0,0,0,0,0,0,1,0,0,0,0,2,3
3488,103488,1,1,1,0,1,1,0,0,0,0,0,0,5,5
3489,103489,1,1,1,1,1,1,1,1,1,1,1,1,11,0
3490,103490,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3491,103491,1,1,1,1,1,1,1,1,1,0,0,0,9,2
3492,103492,1,1,0,0,0,1,1,1,1,1,1,1,8,0
3493,103493,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3494,103494,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3495,103495,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3496,103496,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3497,103497,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3498,103498,1,0,0,0,0,0,0,0,0,1,1,1,3,0
3499,103499,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3500,103500,1,1,1,0,1,1,1,1,1,1,1,0,10,0
3501,103501,1,1,0,0,0,1,0,1,1,0,1,1,6,0
3502,103502,1,1,1,0,1,1,1,1,1,1,1,1,10,0
3503,103503,1,0,1,1,1,1,1,1,0,1,1,1,9,0
3504,103504,1,1,1,1,0,1,0,1,0,0,0,0,6,3
3505,103505,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3506,103506,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3507,103507,1,1,1,1,1,0,1,1,0,0,1,0,8,0
3508,103508,1,1,1,0,0,0,0,1,1,0,0,0,5,2
3509,103509,1,1,1,1,1,1,1,0,0,0,0,0,7,4
3510,103510,1,1,1,0,1,1,1,1,1,0,1,1,9,0
3511,103511,1,1,0,1,1,1,1,1,1,1,0,1,9,1
3512,103512,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3513,103513,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3514,103514,1,0,1,0,1,1,1,1,1,1,1,0,9,0
3515,103515,1,1,0,1,0,0,0,0,0,0,0,0,3,7
3516,103516,1,1,1,1,1,1,1,1,1,1,1,1,11,0
3517,103517,1,1,1,1,1,0,0,0,0,0,0,0,5,6
3518,103518,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3519,103519,1,0,0,0,0,1,1,1,1,1,1,1,7,0
3520,103520,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3521,103521,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3522,103522,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3523,103523,1,1,1,1,0,0,0,0,0,0,0,0,4,7
3524,103524,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3525,103525,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3526,103526,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3527,103527,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3528,103528,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3529,103529,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3530,103530,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3531,103531,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3532,103532,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3533,103533,1,0,0,1,0,0,0,0,0,0,0,0,2,7
3534,103534,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3535,103535,1,1,1,1,1,1,1,1,1,1,1,1,11,0
3536,103536,1,0,1,1,1,1,1,1,1,0,1,0,9,0
3537,103537,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3538,103538,1,1,1,1,1,1,1,1,1,1,1,0,11,0
3539,103539,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3540,103540,1,1,1,1,0,1,1,1,1,1,1,1,10,0
3541,103541,1,1,0,0,1,0,0,0,0,0,0,0,3,6
3542,103542,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3543,103543,1,0,0,0,1,1,0,1,1,1,1,1,7,0
3544,103544,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3545,103545,1,1,1,1,1,0,0,1,0,0,0,0,6,3
3546,103546,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3547,103547,1,1,1,0,1,0,1,1,1,0,1,1,8,0
3548,103548,1,1,1,1,1,1,1,1,1,0,0,0,9,2
3549,103549,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3550,103550,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3551,103551,1,0,0,0,0,1,1,1,1,1,1,1,7,0
3552,103552,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3553,103553,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3554,103554,1,0,1,0,0,0,0,0,0,1,0,0,3,1
3555,103555,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3556,103556,1,1,0,1,0,0,0,0,0,0,0,0,3,7
3557,103557,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3558,103558,1,0,1,0,0,0,0,0,0,0,0,0,2,8
3559,103559,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3560,103560,1,1,0,1,1,1,1,0,1,0,1,0,8,0
3561,103561,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3562,103562,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3563,103563,1,0,1,0,1,1,1,1,1,0,0,0,7,2
3564,103564,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3565,103565,1,1,0,0,0,1,0,1,0,1,0,1,5,1
3566,103566,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3567,103567,1,1,1,0,1,0,0,0,0,0,0,0,4,6
3568,103568,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3569,103569,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3570,103570,1,1,1,0,1,1,1,1,1,1,1,0,10,0
3571,103571,1,1,0,1,1,1,0,0,0,0,0,0,5,5
3572,103572,1,0,1,1,0,0,0,0,1,0,0,0,4,2
3573,103573,1,1,0,1,1,1,1,1,1,1,1,1,10,0
3574,103574,1,1,1,1,1,0,1,0,0,0,0,0,6,4
3575,103575,1,0,0,0,0,0,1,1,1,0,0,0,4,2
3576,103576,1,1,1,1,1,1,1,1,1,1,1,1,11,0
3577,103577,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3578,103578,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3579,103579,1,1,1,1,1,1,1,1,0,1,1,1,10,0
3580,103580,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3581,103581,1,0,0,1,1,1,1,0,1,0,0,0,6,2
3582,103582,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3583,103583,1,1,1,1,1,0,0,0,0,0,0,0,5,6
3584,103584,1,1,1,1,1,0,1,0,0,0,1,1,7,0
3585,103585,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3586,103586,1,1,1,1,0,0,0,0,0,0,0,0,4,7
3587,103587,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3588,103588,1,1,1,1,1,1,1,1,1,1,1,0,11,0
3589,103589,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3590,103590,1,1,1,0,0,1,1,1,1,0,1,0,8,0
3591,103591,1,1,0,1,0,0,0,0,0,0,0,0,3,7
3592,103592,1,0,0,1,1,1,1,1,0,0,1,1,7,0
3593,103593,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3594,103594,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3595,103595,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3596,103596,1,1,0,1,0,0,0,0,0,0,0,0,3,7
3597,103597,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3598,103598,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3599,103599,1,1,1,0,0,0,0,0,0,0,1,1,4,0
3600,103600,1,1,1,1,1,0,0,1,1,1,1,1,9,0
3601,103601,1,1,1,1,1,0,0,0,0,1,1,1,7,0
3602,103602,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3603,103603,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3604,103604,1,0,0,0,0,0,0,1,1,0,0,0,3,2
3605,103605,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3606,103606,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3607,103607,1,1,1,1,0,1,0,1,1,1,1,1,9,0
3608,103608,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3609,103609,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3610,103610,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3611,103611,1,1,1,1,0,1,0,0,0,0,0,0,5,5
3612,103612,1,1,0,0,1,1,0,0,0,0,0,1,4,5
3613,103613,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3614,103614,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3615,103615,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3616,103616,1,0,0,0,0,0,0,0,1,0,1,1,3,0
3617,103617,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3618,103618,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3619,103619,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3620,103620,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3621,103621,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3622,103622,1,0,0,0,0,0,0,1,0,1,1,1,4,0
3623,103623,1,1,0,1,1,1,1,1,1,1,1,1,10,0
3624,103624,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3625,103625,1,0,1,0,0,0,1,0,0,0,0,0,3,4
3626,103626,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3627,103627,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3628,103628,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3629,103629,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3630,103630,1,0,0,0,0,0,1,0,0,0,0,0,2,4
3631,103631,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3632,103632,1,1,0,1,1,1,1,1,1,1,1,0,10,0
3633,103633,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3634,103634,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3635,103635,1,0,0,0,0,0,0,0,0,0,0,1,1,10
3636,103636,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3637,103637,1,1,1,0,1,1,1,1,1,1,1,0,10,0
3638,103638,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3639,103639,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3640,103640,1,1,1,0,0,1,0,0,0,0,0,0,4,5
3641,103641,1,0,0,1,1,1,1,1,1,0,1,1,8,0
3642,103642,1,0,1,0,0,0,1,1,1,1,1,1,7,0
3643,103643,1,1,1,1,0,0,0,0,0,0,0,0,4,7
3644,103644,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3645,103645,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3646,103646,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3647,103647,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3648,103648,1,1,1,1,0,0,0,0,0,0,0,0,4,7
3649,103649,1,1,1,1,1,1,1,0,1,1,1,1,10,0
3650,103650,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3651,103651,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3652,103652,1,1,1,1,1,1,0,1,0,0,0,0,7,3
3653,103653,1,1,0,0,1,1,0,0,0,0,0,0,4,5
3654,103654,1,1,1,0,1,1,0,0,0,0,0,0,5,5
3655,103655,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3656,103656,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3657,103657,1,1,0,0,1,1,0,0,0,0,0,0,4,5
3658,103658,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3659,103659,1,0,1,0,0,0,0,0,1,1,0,0,4,1
3660,103660,1,1,1,1,1,1,0,0,0,0,0,1,6,5
3661,103661,1,0,0,0,1,0,1,1,1,1,1,0,7,0
3662,103662,1,1,0,0,0,1,1,1,1,0,0,0,6,2
3663,103663,1,1,0,1,1,1,1,1,0,1,1,1,9,0
3664,103664,1,0,1,1,1,1,1,1,1,1,0,1,9,1
3665,103665,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3666,103666,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3667,103667,1,1,1,1,1,1,1,1,1,0,0,0,9,2
3668,103668,1,1,1,1,0,1,0,1,1,0,0,0,7,2
3669,103669,1,1,0,1,0,1,1,1,1,1,0,0,8,1
3670,103670,1,0,0,0,0,1,0,1,1,1,0,0,5,1
3671,103671,1,1,1,1,1,1,0,0,0,0,0,0,6,5
3672,103672,1,1,1,0,1,0,0,1,0,0,0,1,5,3
3673,103673,1,1,1,0,0,0,0,0,1,0,0,1,4,2
3674,103674,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3675,103675,1,0,0,0,0,0,1,1,1,0,0,0,4,2
3676,103676,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3677,103677,1,0,1,1,0,0,0,0,0,0,0,0,3,7
3678,103678,1,0,0,1,0,0,0,0,0,0,0,0,2,7
3679,103679,1,1,1,1,1,1,0,1,1,0,0,0,8,2
3680,103680,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3681,103681,1,1,1,1,1,0,0,0,0,0,0,0,5,6
3682,103682,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3683,103683,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3684,103684,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3685,103685,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3686,103686,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3687,103687,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3688,103688,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3689,103689,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3690,103690,1,1,1,1,0,0,0,0,0,0,0,0,4,7
3691,103691,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3692,103692,1,1,0,1,1,1,0,0,0,0,0,0,5,5
3693,103693,1,0,0,1,1,1,0,0,0,0,0,1,4,5
3694,103694,1,0,1,1,0,0,0,0,0,0,0,0,3,7
3695,103695,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3696,103696,1,1,1,1,1,1,1,0,0,0,1,0,8,0
3697,103697,1,1,1,1,0,0,0,0,0,0,0,0,4,7
3698,103698,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3699,103699,1,1,1,1,0,0,0,0,0,0,0,0,4,7
3700,103700,1,1,1,1,1,1,0,0,0,0,0,0,6,5
3701,103701,1,1,1,1,1,1,0,1,1,0,1,1,9,0
3702,103702,1,1,0,1,1,0,1,1,0,0,0,0,6,3
3703,103703,1,1,1,1,0,1,0,0,0,0,0,0,5,5
3704,103704,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3705,103705,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3706,103706,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3707,103707,1,0,0,1,0,0,0,0,0,0,0,1,2,7
3708,103708,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3709,103709,1,0,0,0,1,1,0,0,0,0,0,0,3,5
3710,103710,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3711,103711,1,1,0,1,1,1,1,0,0,0,0,0,6,4
3712,103712,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3713,103713,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3714,103714,1,1,1,0,0,1,1,1,1,0,0,0,7,2
3715,103715,1,0,0,0,1,1,0,1,1,1,0,0,6,1
3716,103716,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3717,103717,1,0,1,1,1,0,1,1,1,1,0,0,8,1
3718,103718,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3719,103719,1,1,0,1,1,0,0,0,0,0,0,0,4,6
3720,103720,1,0,1,0,0,0,0,0,0,0,0,0,2,8
3721,103721,1,0,1,0,0,0,0,0,0,0,0,0,2,8
3722,103722,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3723,103723,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3724,103724,1,1,1,1,1,1,1,1,0,1,0,0,9,1
3725,103725,1,1,1,1,0,0,1,1,0,1,1,1,8,0
3726,103726,1,1,1,1,1,1,0,1,1,1,1,1,10,0
3727,103727,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3728,103728,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3729,103729,1,1,1,0,0,0,1,0,1,0,1,0,6,0
3730,103730,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3731,103731,1,1,1,1,1,1,1,1,1,1,1,1,11,0
3732,103732,1,1,0,0,0,0,0,0,0,0,0,0,2,9
3733,103733,1,1,0,0,0,1,1,0,1,1,0,0,6,1
3734,103734,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3735,103735,1,1,0,1,1,0,0,0,0,0,0,0,4,6
3736,103736,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3737,103737,1,1,1,1,1,1,0,1,1,0,0,0,8,2
3738,103738,1,1,1,1,0,1,1,1,1,0,0,0,8,2
3739,103739,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3740,103740,1,1,0,0,0,0,0,1,0,0,0,0,3,3
3741,103741,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3742,103742,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3743,103743,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3744,103744,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3745,103745,1,0,0,0,0,0,0,0,0,0,0,1,1,10
3746,103746,1,1,1,1,1,1,1,1,1,1,1,0,11,0
3747,103747,1,0,0,1,0,1,1,0,0,0,0,0,4,4
3748,103748,1,0,0,0,0,0,0,1,0,0,1,0,3,0
3749,103749,1,1,1,1,1,1,1,1,1,1,1,1,11,0
3750,103750,1,1,1,0,0,0,0,0,1,0,0,0,4,2
3751,103751,1,1,1,1,0,0,1,1,1,1,0,0,8,1
3752,103752,1,1,0,1,0,0,0,0,0,0,0,0,3,7
3753,103753,1,0,0,0,1,1,0,0,0,0,0,0,3,5
3754,103754,1,0,0,0,0,0,0,1,1,1,1,1,5,0
3755,103755,1,1,1,1,0,1,0,0,0,0,0,0,5,5
3756,103756,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3757,103757,1,1,0,0,0,1,1,0,1,1,0,0,6,1
3758,103758,1,1,0,0,1,1,0,0,0,0,0,0,4,5
3759,103759,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3760,103760,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3761,103761,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3762,103762,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3763,103763,1,0,1,0,1,0,0,0,0,0,0,0,3,6
3764,103764,1,0,1,1,1,0,0,0,0,0,0,0,4,6
3765,103765,1,1,1,1,1,1,1,1,1,1,0,0,10,1
3766,103766,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3767,103767,1,1,0,0,0,0,1,0,0,0,0,0,3,4
3768,103768,1,0,0,1,0,0,0,0,0,0,0,0,2,7
3769,103769,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3770,103770,1,0,0,0,0,1,0,0,0,0,0,0,2,5
3771,103771,1,0,1,1,1,0,0,0,1,1,0,0,6,1
3772,103772,1,1,1,0,1,1,1,1,0,0,0,0,7,3
3773,103773,1,1,1,1,0,0,1,1,1,1,1,1,9,0
3774,103774,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3775,103775,1,0,1,1,0,0,1,0,0,0,0,0,4,4
3776,103776,1,0,1,1,1,1,1,1,1,1,1,1,10,0
3777,103777,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3778,103778,1,0,0,1,1,0,1,1,1,0,0,0,6,2
