"","Profit99","Online99","Age99","Inc99","Tenure99","District99","ID","CumProfit","CumProfitPercent","PercentCust"
"10348",377,0,3,7,10,1200,10348,2648310,"75%","11.8%"
"12667",377,0,5,6,3.33,1100,12667,2648687,"75%","11.8%"
"13199",377,0,NA,NA,1.5,1200,13199,2649064,"75%","11.8%"
"20861",377,0,NA,NA,21.58,1100,20861,2649441,"75%","11.8%"
"21365",377,0,2,1,7.58,1300,21365,2649818,"75%","11.8%"
"21812",377,0,3,6,7.33,1200,21812,2650195,"75%","11.8%"
"22722",377,0,4,7,6.91,1200,22722,2650572,"75%","11.8%"
"24600",377,0,2,9,3.75,1200,24600,2650949,"75%","11.8%"
"25885",377,0,7,1,7.5,1100,25885,2651326,"75%","11.8%"
"28280",377,0,6,8,8.83,1200,28280,2651703,"75%","11.8%"
"28345",377,0,5,6,12.33,1200,28345,2652080,"75%","11.8%"
"29767",377,0,3,6,6,1200,29767,2652457,"75%","11.8%"
"30065",377,1,3,6,0.58,1200,30065,2652834,"75%","11.8%"
"30741",377,0,7,1,17.08,1200,30741,2653211,"75%","11.8%"
"30796",377,0,6,5,12.16,1200,30796,2653588,"75%","11.8%"
"2062",376,0,7,4,27.41,1200,2062,2653964,"75%","11.8%"
"6047",376,0,6,1,8.83,1200,6047,2654340,"75%","11.8%"
"6477",376,0,6,9,23.66,1200,6477,2654716,"75%","11.8%"
"9289",376,0,2,7,2.08,1200,9289,2655092,"75%","11.8%"
"10015",376,0,3,7,7.91,1200,10015,2655468,"75%","11.8%"
"18622",376,1,NA,NA,5.33,1300,18622,2655844,"75%","11.8%"
"22471",376,0,7,2,2.16,1100,22471,2656220,"75%","11.8%"
"23399",376,0,2,5,7.16,1200,23399,2656596,"75%","11.8%"
"23862",376,0,3,4,13.41,1200,23862,2656972,"75%","11.8%"
"876",375,0,5,6,7.83,1200,876,2657347,"75%","11.8%"
"2474",375,0,3,8,8.75,1200,2474,2657722,"75%","11.8%"
"7810",375,1,2,9,9.66,1200,7810,2658097,"75%","11.8%"
"12386",375,0,2,3,9,1200,12386,2658472,"75%","11.9%"
"14623",375,0,3,6,2.5,1300,14623,2658847,"75%","11.9%"
"15071",375,0,6,6,20.41,1300,15071,2659222,"75%","11.9%"
"17463",375,0,5,6,5.08,1200,17463,2659597,"75%","11.9%"
"21351",375,0,4,4,29.66,1100,21351,2659972,"75%","11.9%"
"25615",375,0,3,9,0.58,1200,25615,2660347,"75%","11.9%"
"27815",375,0,7,NA,22.08,1300,27815,2660722,"75%","11.9%"
"28335",375,0,2,5,3.41,1200,28335,2661097,"75%","11.9%"
"29248",375,0,5,9,31.41,1200,29248,2661472,"75%","11.9%"
"30052",375,0,3,7,5.58,1300,30052,2661847,"75%","11.9%"
"31174",375,0,NA,NA,28.41,1200,31174,2662222,"75%","11.9%"
"2417",374,0,4,6,5.5,1200,2417,2662596,"75%","11.9%"
"5167",374,0,3,5,7.41,1200,5167,2662970,"75%","11.9%"
"7611",374,0,6,9,16.58,1200,7611,2663344,"76%","11.9%"
"8080",374,0,NA,NA,15.5,1200,8080,2663718,"76%","11.9%"
"8144",374,0,5,9,6.66,1200,8144,2664092,"76%","11.9%"
"8233",374,0,2,4,1.41,1200,8233,2664466,"76%","11.9%"
"8401",374,0,NA,NA,4.5,1200,8401,2664840,"76%","11.9%"
"11643",374,1,2,7,7.16,1200,11643,2665214,"76%","11.9%"
"11716",374,0,7,NA,21.58,1200,11716,2665588,"76%","11.9%"
"13072",374,1,4,9,22.08,1200,13072,2665962,"76%","11.9%"
"13737",374,0,7,1,7.25,1300,13737,2666336,"76%","11.9%"
"20784",374,0,7,7,30.08,1200,20784,2666710,"76%","11.9%"
"23287",374,1,4,9,12.41,1200,23287,2667084,"76%","11.9%"
"23314",374,0,7,6,19.08,1200,23314,2667458,"76%","11.9%"
"27347",374,0,3,4,5.91,1300,27347,2667832,"76%","11.9%"
"5153",373,0,4,7,21.66,1100,5153,2668205,"76%","11.9%"
"7935",373,0,6,6,23.5,1300,7935,2668578,"76%","11.9%"
"9863",373,0,4,9,16.08,1200,9863,2668951,"76%","11.9%"
"10188",373,1,4,4,2.08,1200,10188,2669324,"76%","11.9%"
"11771",373,0,4,4,15.16,1200,11771,2669697,"76%","11.9%"
"12389",373,0,5,9,15.33,1200,12389,2670070,"76%","11.9%"
"14702",373,0,NA,NA,11.58,1200,14702,2670443,"76%","12.0%"
"16689",373,0,3,8,15.41,1200,16689,2670816,"76%","12.0%"
"21432",373,1,4,6,29.83,1200,21432,2671189,"76%","12.0%"
"23111",373,0,NA,NA,19.08,1100,23111,2671562,"76%","12.0%"
"24240",373,0,7,6,10.58,1100,24240,2671935,"76%","12.0%"
"24757",373,0,3,6,16.5,1200,24757,2672308,"76%","12.0%"
"26706",373,0,6,3,24.25,1200,26706,2672681,"76%","12.0%"
"27803",373,0,2,3,0.66,1200,27803,2673054,"76%","12.0%"
"27925",373,0,3,4,18.58,1100,27925,2673427,"76%","12.0%"
"31580",373,0,5,6,22.08,1200,31580,2673800,"76%","12.0%"
"350",372,0,2,9,4.75,1200,350,2674172,"76%","12.0%"
"2032",372,1,4,1,4.83,1300,2032,2674544,"76%","12.0%"
"5777",372,0,3,7,4,1300,5777,2674916,"76%","12.0%"
"9612",372,0,4,6,14.58,1200,9612,2675288,"76%","12.0%"
"10770",372,0,4,7,26.16,1100,10770,2675660,"76%","12.0%"
"11354",372,0,4,7,13.5,1200,11354,2676032,"76%","12.0%"
"11623",372,0,5,9,23.25,1200,11623,2676404,"76%","12.0%"
"17847",372,0,5,7,28.91,1200,17847,2676776,"76%","12.0%"
"22492",372,0,7,5,35.41,1200,22492,2677148,"76%","12.0%"
"24018",372,0,NA,NA,8,1200,24018,2677520,"76%","12.0%"
"28094",372,0,7,7,33.5,1200,28094,2677892,"76%","12.0%"
"28702",372,0,6,9,24.41,1200,28702,2678264,"76%","12.0%"
"1601",371,0,4,3,31.25,1200,1601,2678635,"76%","12.0%"
"4122",371,0,2,7,4.75,1200,4122,2679006,"76%","12.0%"
"5428",371,0,NA,NA,12.41,1200,5428,2679377,"76%","12.0%"
"7479",371,0,7,4,6.66,1200,7479,2679748,"76%","12.0%"
"10541",371,0,5,6,3.75,1300,10541,2680119,"76%","12.0%"
"13921",371,1,NA,NA,29.16,1100,13921,2680490,"76%","12.0%"
"14113",371,0,4,5,9.83,1200,14113,2680861,"76%","12.0%"
"14469",371,0,1,NA,14.08,1200,14469,2681232,"76%","12.0%"
"14685",371,0,2,6,4.91,1300,14685,2681603,"76%","12.0%"
"26846",371,0,3,6,9.25,1300,26846,2681974,"76%","12.1%"
"31520",371,0,7,3,7.83,1200,31520,2682345,"76%","12.1%"
"1324",370,1,3,7,7.16,1200,1324,2682715,"76%","12.1%"
"2490",370,0,2,4,3,1200,2490,2683085,"76%","12.1%"
"4673",370,0,4,5,4.66,1300,4673,2683455,"76%","12.1%"
"6109",370,0,3,6,19.91,1200,6109,2683825,"76%","12.1%"
"7622",370,1,4,6,10,1200,7622,2684195,"76%","12.1%"
"8830",370,1,5,8,19.5,1200,8830,2684565,"76%","12.1%"
"17783",370,0,3,6,8.58,1200,17783,2684935,"76%","12.1%"
"21413",370,0,5,5,2.16,1300,21413,2685305,"76%","12.1%"
"23065",370,0,7,1,18.66,1200,23065,2685675,"76%","12.1%"
"24070",370,0,6,5,30.16,1200,24070,2686045,"76%","12.1%"
"27301",370,0,6,9,31.83,1200,27301,2686415,"76%","12.1%"
"1282",369,0,2,5,25.25,1300,1282,2686784,"76%","12.1%"
"4370",369,0,5,7,4.5,1300,4370,2687153,"76%","12.1%"
"5118",369,0,7,1,1.41,1300,5118,2687522,"76%","12.1%"
"8633",369,0,NA,NA,7.08,1200,8633,2687891,"76%","12.1%"
"8804",369,0,2,7,3.58,1200,8804,2688260,"76%","12.1%"
"9189",369,0,3,9,3.5,1200,9189,2688629,"76%","12.1%"
"14377",369,0,4,9,14.58,1200,14377,2688998,"76%","12.1%"
"14387",369,0,NA,NA,0.41,1200,14387,2689367,"76%","12.1%"
"25782",369,0,4,6,4,1200,25782,2689736,"76%","12.1%"
"26360",369,0,NA,1,25.41,1100,26360,2690105,"76%","12.1%"
"28117",369,0,3,6,3.41,1200,28117,2690474,"76%","12.1%"
"28234",369,0,6,2,21.91,1200,28234,2690843,"76%","12.1%"
"29589",369,1,2,9,8.5,1200,29589,2691212,"76%","12.1%"
"29639",369,0,4,7,12.33,1200,29639,2691581,"76%","12.1%"
"3102",368,0,NA,7,23.25,1200,3102,2691949,"76%","12.1%"
"4857",368,0,5,5,21.33,1200,4857,2692317,"76%","12.1%"
"13142",368,0,5,4,27.58,1200,13142,2692685,"76%","12.1%"
"13555",368,0,NA,NA,24.5,1200,13555,2693053,"76%","12.1%"
"14397",368,0,3,6,5.91,1200,14397,2693421,"76%","12.1%"
"18054",368,0,4,7,17.66,1200,18054,2693789,"76%","12.1%"
"18109",368,0,NA,NA,12.41,1200,18109,2694157,"76%","12.2%"
"19542",368,0,7,3,35.66,1300,19542,2694525,"76%","12.2%"
"22656",368,0,6,9,21.75,1200,22656,2694893,"76%","12.2%"
"25107",368,0,4,9,10.66,1200,25107,2695261,"76%","12.2%"
"27788",368,0,5,5,19.08,1100,27788,2695629,"76%","12.2%"
"28421",368,0,6,6,10.5,1200,28421,2695997,"76%","12.2%"
"29277",368,1,2,3,3.58,1200,29277,2696365,"76%","12.2%"
"54",367,0,5,7,7.33,1200,54,2696732,"76%","12.2%"
"279",367,0,7,9,3.25,1200,279,2697099,"76%","12.2%"
"1129",367,0,6,6,27,1200,1129,2697466,"76%","12.2%"
"5596",367,0,7,8,17.08,1200,5596,2697833,"76%","12.2%"
"5766",367,0,5,4,15.16,1200,5766,2698200,"76%","12.2%"
"14760",367,1,4,6,19.08,1200,14760,2698567,"77%","12.2%"
"15130",367,0,3,6,10.58,1200,15130,2698934,"77%","12.2%"
"15441",367,1,2,3,6.58,1200,15441,2699301,"77%","12.2%"
"15579",367,0,NA,NA,6.08,1200,15579,2699668,"77%","12.2%"
"22805",367,0,5,5,14.75,1200,22805,2700035,"77%","12.2%"
"25741",367,0,3,5,7.66,1300,25741,2700402,"77%","12.2%"
"27800",367,0,NA,NA,16.83,1200,27800,2700769,"77%","12.2%"
"30033",367,0,4,9,8.5,1200,30033,2701136,"77%","12.2%"
"30649",367,0,4,9,14.16,1200,30649,2701503,"77%","12.2%"
"1278",366,0,7,3,19.16,1200,1278,2701869,"77%","12.2%"
"3467",366,0,5,9,18,1200,3467,2702235,"77%","12.2%"
"5968",366,0,NA,NA,12.25,1100,5968,2702601,"77%","12.2%"
"8883",366,0,3,3,7.83,1100,8883,2702967,"77%","12.2%"
"9066",366,0,6,6,39.91,1200,9066,2703333,"77%","12.2%"
"10686",366,0,3,5,13.5,1300,10686,2703699,"77%","12.2%"
"15452",366,1,2,9,0.25,1200,15452,2704065,"77%","12.2%"
"17302",366,1,NA,NA,4.5,1200,17302,2704431,"77%","12.2%"
"20083",366,0,NA,NA,3.16,1200,20083,2704797,"77%","12.2%"
"21012",366,0,NA,NA,22.08,1300,21012,2705163,"77%","12.2%"
"22156",366,1,2,5,5.08,1200,22156,2705529,"77%","12.3%"
"23800",366,1,3,4,13.83,1300,23800,2705895,"77%","12.3%"
"23863",366,0,5,9,19.5,1200,23863,2706261,"77%","12.3%"
"28220",366,0,3,9,5.5,1200,28220,2706627,"77%","12.3%"
"29157",366,0,NA,NA,2.91,1200,29157,2706993,"77%","12.3%"
"660",365,0,NA,NA,5.16,1200,660,2707358,"77%","12.3%"
"3015",365,0,6,4,21.83,1200,3015,2707723,"77%","12.3%"
"6068",365,0,4,6,4,1200,6068,2708088,"77%","12.3%"
"6587",365,0,5,6,22.5,1100,6587,2708453,"77%","12.3%"
"7175",365,0,NA,NA,9.75,1100,7175,2708818,"77%","12.3%"
"14308",365,0,NA,NA,8.83,1300,14308,2709183,"77%","12.3%"
"14446",365,1,4,6,19.5,1200,14446,2709548,"77%","12.3%"
"15252",365,0,5,6,3,1200,15252,2709913,"77%","12.3%"
"17046",365,0,3,9,10.66,1200,17046,2710278,"77%","12.3%"
"18463",365,1,4,4,7.41,1200,18463,2710643,"77%","12.3%"
"27529",365,0,5,5,19.91,1200,27529,2711008,"77%","12.3%"
"1790",364,1,3,9,11.75,1200,1790,2711372,"77%","12.3%"
"3217",364,0,3,3,19.75,1200,3217,2711736,"77%","12.3%"
"5639",364,0,4,9,10.58,1200,5639,2712100,"77%","12.3%"
"5913",364,0,3,4,9.83,1300,5913,2712464,"77%","12.3%"
"8149",364,0,3,6,13.5,1200,8149,2712828,"77%","12.3%"
"11201",364,0,3,7,3.41,1100,11201,2713192,"77%","12.3%"
"12514",364,0,4,6,6.75,1300,12514,2713556,"77%","12.3%"
"13616",364,0,4,9,0.25,1200,13616,2713920,"77%","12.3%"
"13790",364,0,7,6,39.16,1200,13790,2714284,"77%","12.3%"
"15358",364,0,4,8,5.33,1200,15358,2714648,"77%","12.3%"
"15464",364,0,5,8,1.91,1200,15464,2715012,"77%","12.3%"
"22653",364,0,4,6,14.25,1200,22653,2715376,"77%","12.3%"
"23618",364,0,5,8,7.08,1200,23618,2715740,"77%","12.3%"
"25795",364,0,6,3,9.58,1200,25795,2716104,"77%","12.3%"
"27921",364,0,4,7,9.91,1200,27921,2716468,"77%","12.3%"
"31381",364,1,3,8,10.91,1200,31381,2716832,"77%","12.3%"
"2175",363,0,7,4,26.41,1200,2175,2717195,"77%","12.3%"
"3090",363,0,7,4,29.5,1300,3090,2717558,"77%","12.3%"
"3125",363,0,NA,NA,37.33,1300,3125,2717921,"77%","12.3%"
"5797",363,0,NA,NA,9.08,1200,5797,2718284,"77%","12.4%"
"7538",363,1,NA,NA,2.58,1200,7538,2718647,"77%","12.4%"
"8544",363,1,3,9,16.08,1200,8544,2719010,"77%","12.4%"
"13929",363,0,NA,NA,13.25,1200,13929,2719373,"77%","12.4%"
"15676",363,0,3,5,17.75,1200,15676,2719736,"77%","12.4%"
"18404",363,0,7,3,24.08,1200,18404,2720099,"77%","12.4%"
"18738",363,0,7,3,0.16,1200,18738,2720462,"77%","12.4%"
"20631",363,0,4,7,2.58,1200,20631,2720825,"77%","12.4%"
"21308",363,0,4,8,14.66,1200,21308,2721188,"77%","12.4%"
"25009",363,0,3,6,11.41,1200,25009,2721551,"77%","12.4%"
"26959",363,0,3,9,5,1200,26959,2721914,"77%","12.4%"
"27861",363,0,NA,NA,0.33,1200,27861,2722277,"77%","12.4%"
"29149",363,0,6,9,5.91,1200,29149,2722640,"77%","12.4%"
"29418",363,1,3,9,15.66,1200,29418,2723003,"77%","12.4%"
"30824",363,1,2,7,6.83,1200,30824,2723366,"77%","12.4%"
"31232",363,0,7,6,4.08,1100,31232,2723729,"77%","12.4%"
"31474",363,0,4,9,19.66,1200,31474,2724092,"77%","12.4%"
"63",362,0,NA,NA,0.41,1200,63,2724454,"77%","12.4%"
"1577",362,0,NA,NA,21.5,1200,1577,2724816,"77%","12.4%"
"2300",362,0,4,7,27.83,1300,2300,2725178,"77%","12.4%"
"2620",362,0,7,4,30.08,1200,2620,2725540,"77%","12.4%"
"3307",362,1,3,1,3.91,1200,3307,2725902,"77%","12.4%"
"5255",362,0,NA,NA,10.83,1200,5255,2726264,"77%","12.4%"
"6496",362,0,7,6,1.83,1100,6496,2726626,"77%","12.4%"
"6842",362,0,4,7,19.75,1200,6842,2726988,"77%","12.4%"
"7073",362,0,2,7,9.5,1200,7073,2727350,"77%","12.4%"
"8047",362,0,3,8,4.91,1200,8047,2727712,"77%","12.4%"
"10548",362,0,7,6,34.91,1200,10548,2728074,"77%","12.4%"
"11153",362,1,5,7,5.5,1200,11153,2728436,"77%","12.4%"
"11395",362,0,5,3,12.83,1200,11395,2728798,"77%","12.4%"
"14606",362,0,3,6,7.91,1200,14606,2729160,"77%","12.4%"
"16016",362,0,7,3,12,1200,16016,2729522,"77%","12.4%"
"16104",362,0,3,4,3.16,1300,16104,2729884,"77%","12.4%"
"17626",362,0,3,8,16.83,1200,17626,2730246,"77%","12.4%"
"19334",362,0,6,9,14.83,1200,19334,2730608,"77%","12.5%"
"22637",362,0,NA,NA,11.16,1300,22637,2730970,"77%","12.5%"
"25114",362,0,7,3,3.16,1200,25114,2731332,"77%","12.5%"
"28674",362,0,5,6,27,1200,28674,2731694,"77%","12.5%"
"28701",362,0,2,3,8.33,1200,28701,2732056,"77%","12.5%"
"30484",362,0,3,9,13.83,1200,30484,2732418,"77%","12.5%"
"2980",361,0,3,6,10,1200,2980,2732779,"77%","12.5%"
"3941",361,0,3,7,3.25,1200,3941,2733140,"77%","12.5%"
"4770",361,0,3,5,8.91,1200,4770,2733501,"77%","12.5%"
"11146",361,0,3,9,1.91,1200,11146,2733862,"78%","12.5%"
"14771",361,0,5,6,8.25,1300,14771,2734223,"78%","12.5%"
"15838",361,1,NA,NA,7.41,1200,15838,2734584,"78%","12.5%"
"18170",361,0,5,1,4.08,1100,18170,2734945,"78%","12.5%"
"19475",361,0,3,6,4.91,1200,19475,2735306,"78%","12.5%"
"24501",361,0,6,8,3.33,1200,24501,2735667,"78%","12.5%"
"26083",361,0,7,9,38.83,1200,26083,2736028,"78%","12.5%"
"26262",361,1,7,9,7.5,1200,26262,2736389,"78%","12.5%"
"28154",361,0,4,4,8.33,1200,28154,2736750,"78%","12.5%"
"31327",361,0,4,6,20.5,1200,31327,2737111,"78%","12.5%"
"1588",360,0,4,6,3.58,1200,1588,2737471,"78%","12.5%"
"4921",360,0,NA,NA,1.16,1200,4921,2737831,"78%","12.5%"
"6357",360,0,7,7,10.25,1200,6357,2738191,"78%","12.5%"
"19925",360,0,3,6,5.66,1200,19925,2738551,"78%","12.5%"
"21817",360,0,4,6,22.5,1200,21817,2738911,"78%","12.5%"
"23058",360,0,3,6,1,1200,23058,2739271,"78%","12.5%"
"23546",360,0,2,3,16.16,1200,23546,2739631,"78%","12.5%"
"24474",360,0,7,1,16.33,1200,24474,2739991,"78%","12.6%"
"27146",360,1,NA,NA,7.75,1200,27146,2740351,"78%","12.6%"
"28091",360,0,7,3,19.58,1200,28091,2740711,"78%","12.6%"
"30300",360,0,6,5,14.33,1200,30300,2741071,"78%","12.6%"
"477",359,0,4,6,2.41,1200,477,2741430,"78%","12.6%"
"7495",359,0,4,6,14.91,1200,7495,2741789,"78%","12.6%"
"11179",359,0,NA,NA,4.58,1300,11179,2742148,"78%","12.6%"
"13159",359,0,7,2,19.16,1200,13159,2742507,"78%","12.6%"
"13266",359,0,6,6,11.16,1200,13266,2742866,"78%","12.6%"
"18412",359,0,5,7,7.33,1200,18412,2743225,"78%","12.6%"
"20170",359,0,2,7,11.66,1200,20170,2743584,"78%","12.6%"
"23019",359,1,2,5,4.75,1200,23019,2743943,"78%","12.6%"
"30925",359,0,5,6,13.75,1100,30925,2744302,"78%","12.6%"
"31264",359,0,4,8,6.08,1200,31264,2744661,"78%","12.6%"
"4051",358,0,3,6,12.08,1200,4051,2745019,"78%","12.6%"
"5136",358,0,6,5,29.91,1100,5136,2745377,"78%","12.6%"
"6205",358,0,5,6,11.25,1200,6205,2745735,"78%","12.6%"
"6452",358,0,6,7,29,1200,6452,2746093,"78%","12.6%"
"8359",358,1,4,6,15.33,1200,8359,2746451,"78%","12.6%"
"9048",358,0,2,7,0.33,1300,9048,2746809,"78%","12.6%"
"9785",358,0,4,1,10.75,1100,9785,2747167,"78%","12.6%"
"10095",358,1,4,9,4.33,1200,10095,2747525,"78%","12.6%"
"19188",358,0,6,5,6.08,1200,19188,2747883,"78%","12.6%"
"21758",358,0,7,7,30.58,1200,21758,2748241,"78%","12.6%"
"22490",358,1,NA,NA,9.33,1200,22490,2748599,"78%","12.6%"
"23795",358,1,7,9,20.25,1200,23795,2748957,"78%","12.6%"
"25138",358,0,4,8,9.25,1200,25138,2749315,"78%","12.6%"
"1804",357,0,7,7,36.83,1100,1804,2749672,"78%","12.6%"
"8002",357,0,6,8,0.83,1300,8002,2750029,"78%","12.6%"
"9993",357,0,7,5,21.66,1200,9993,2750386,"78%","12.6%"
"12433",357,0,5,9,22.16,1200,12433,2750743,"78%","12.6%"
"12531",357,0,6,9,26.66,1200,12531,2751100,"78%","12.6%"
"13524",357,0,4,3,0.91,1200,13524,2751457,"78%","12.6%"
"13653",357,0,5,9,26,1200,13653,2751814,"78%","12.7%"
"13969",357,0,3,7,13.75,1200,13969,2752171,"78%","12.7%"
"24068",357,0,3,6,5.25,1200,24068,2752528,"78%","12.7%"
"24842",357,0,4,5,3.75,1200,24842,2752885,"78%","12.7%"
"26569",357,0,7,1,25.25,1200,26569,2753242,"78%","12.7%"
"27150",357,0,3,6,5.58,1200,27150,2753599,"78%","12.7%"
"27340",357,0,3,8,13.66,1200,27340,2753956,"78%","12.7%"
"30103",357,0,NA,NA,9.5,1300,30103,2754313,"78%","12.7%"
"31615",357,0,7,1,19.08,1100,31615,2754670,"78%","12.7%"
"1598",356,0,3,1,8.5,1300,1598,2755026,"78%","12.7%"
"2726",356,0,6,6,17.25,1200,2726,2755382,"78%","12.7%"
"3251",356,1,4,9,21.08,1200,3251,2755738,"78%","12.7%"
"9131",356,0,NA,NA,18.58,1200,9131,2756094,"78%","12.7%"
"11479",356,0,5,7,26,1200,11479,2756450,"78%","12.7%"
"11531",356,0,5,6,14.5,1200,11531,2756806,"78%","12.7%"
"14919",356,0,4,8,7.41,1200,14919,2757162,"78%","12.7%"
"15274",356,0,NA,NA,12.41,1200,15274,2757518,"78%","12.7%"
"16187",356,0,NA,1,4.33,1100,16187,2757874,"78%","12.7%"
"17464",356,0,4,6,11.08,1200,17464,2758230,"78%","12.7%"
"20580",356,1,4,7,5.91,1200,20580,2758586,"78%","12.7%"
"23666",356,0,5,8,21.66,1200,23666,2758942,"78%","12.7%"
"25674",356,1,6,6,1.33,1200,25674,2759298,"78%","12.7%"
"28030",356,0,4,9,13.66,1200,28030,2759654,"78%","12.7%"
"29807",356,0,7,2,27.16,1300,29807,2760010,"78%","12.7%"
"2881",355,0,2,6,4.83,1200,2881,2760365,"78%","12.7%"
"7556",355,0,4,9,9.91,1200,7556,2760720,"78%","12.7%"
"8458",355,0,4,9,5.5,1200,8458,2761075,"78%","12.7%"
"10771",355,0,4,9,13.08,1200,10771,2761430,"78%","12.7%"
"15199",355,0,7,3,18.66,1200,15199,2761785,"78%","12.7%"
"18104",355,0,6,6,25.25,1200,18104,2762140,"78%","12.8%"
"18453",355,0,5,1,5.66,1200,18453,2762495,"78%","12.8%"
"18776",355,0,7,1,7.66,1200,18776,2762850,"78%","12.8%"
"18860",355,1,5,9,10.83,1200,18860,2763205,"78%","12.8%"
"19820",355,0,4,6,22.58,1300,19820,2763560,"78%","12.8%"
"21965",355,0,5,6,27.25,1200,21965,2763915,"78%","12.8%"
"24591",355,0,3,6,2.08,1100,24591,2764270,"78%","12.8%"
"25852",355,0,3,7,29,1200,25852,2764625,"78%","12.8%"
"27147",355,0,7,6,12.16,1200,27147,2764980,"78%","12.8%"
"27927",355,0,6,7,12.66,1200,27927,2765335,"78%","12.8%"
"29583",355,0,4,7,9.75,1200,29583,2765690,"78%","12.8%"
"30480",355,0,1,6,6.08,1300,30480,2766045,"78%","12.8%"
"31330",355,0,6,7,28.66,1300,31330,2766400,"78%","12.8%"
"1056",354,0,6,5,3.75,1200,1056,2766754,"78%","12.8%"
"1986",354,0,3,6,10.33,1200,1986,2767108,"78%","12.8%"
"1991",354,0,3,6,14.5,1200,1991,2767462,"78%","12.8%"
"5434",354,1,7,3,22.25,1200,5434,2767816,"78%","12.8%"
"7017",354,0,5,9,16.5,1200,7017,2768170,"78%","12.8%"
"7756",354,0,4,6,9.33,1200,7756,2768524,"78%","12.8%"
"17650",354,0,4,8,22.58,1200,17650,2768878,"78%","12.8%"
"20819",354,1,2,7,5.41,1200,20819,2769232,"79%","12.8%"
"23537",354,0,7,9,2.08,1200,23537,2769586,"79%","12.8%"
"25517",354,0,4,6,22.75,1200,25517,2769940,"79%","12.8%"
"25670",354,1,2,8,3.5,1200,25670,2770294,"79%","12.8%"
"25895",354,0,6,2,1,1200,25895,2770648,"79%","12.8%"
"26898",354,0,NA,4,10.75,1200,26898,2771002,"79%","12.8%"
"29066",354,0,NA,1,15.08,1300,29066,2771356,"79%","12.9%"
"3762",353,0,2,6,4.5,1200,3762,2771709,"79%","12.9%"
"10040",353,0,4,6,15.66,1200,10040,2772062,"79%","12.9%"
"10384",353,0,NA,NA,0.41,1300,10384,2772415,"79%","12.9%"
"11893",353,0,5,6,21,1200,11893,2772768,"79%","12.9%"
"12546",353,0,4,6,16.75,1200,12546,2773121,"79%","12.9%"
"12756",353,0,2,4,7.08,1300,12756,2773474,"79%","12.9%"
"14257",353,0,5,6,22.08,1200,14257,2773827,"79%","12.9%"
"17009",353,0,2,6,6.91,1200,17009,2774180,"79%","12.9%"
"19065",353,0,4,5,23.66,1200,19065,2774533,"79%","12.9%"
"19561",353,0,5,6,19.66,1300,19561,2774886,"79%","12.9%"
"20810",353,0,4,6,13.33,1200,20810,2775239,"79%","12.9%"
"24667",353,0,4,9,27.33,1200,24667,2775592,"79%","12.9%"
"28259",353,0,NA,NA,14,1200,28259,2775945,"79%","12.9%"
"29513",353,0,3,6,12,1200,29513,2776298,"79%","12.9%"
"2304",352,0,2,5,7,1100,2304,2776650,"79%","12.9%"
"7472",352,0,3,4,1.41,1300,7472,2777002,"79%","12.9%"
"8225",352,0,3,6,6,1200,8225,2777354,"79%","12.9%"
"12629",352,0,NA,NA,8.25,1200,12629,2777706,"79%","12.9%"
"13300",352,0,6,3,16.91,1200,13300,2778058,"79%","12.9%"
"15031",352,0,4,9,5.16,1200,15031,2778410,"79%","12.9%"
"15234",352,0,2,5,6.5,1100,15234,2778762,"79%","12.9%"
"17819",352,0,2,4,2.16,1200,17819,2779114,"79%","12.9%"
"18030",352,0,NA,NA,20.33,1200,18030,2779466,"79%","12.9%"
"25607",352,0,NA,NA,11.83,1300,25607,2779818,"79%","12.9%"
"27034",352,0,7,9,26.66,1200,27034,2780170,"79%","12.9%"
"29442",352,0,NA,NA,3.66,1300,29442,2780522,"79%","12.9%"
"30722",352,0,7,3,10.83,1200,30722,2780874,"79%","12.9%"
"877",351,0,NA,NA,4.83,1100,877,2781225,"79%","12.9%"
"1922",351,0,2,5,2.41,1200,1922,2781576,"79%","12.9%"
"5184",351,0,4,8,13.41,1200,5184,2781927,"79%","12.9%"
"9509",351,1,NA,NA,6.5,1200,9509,2782278,"79%","12.9%"
"15466",351,0,4,9,10.08,1200,15466,2782629,"79%","13.0%"
"17428",351,0,5,7,3.5,1200,17428,2782980,"79%","13.0%"
"21247",351,1,1,9,8.33,1200,21247,2783331,"79%","13.0%"
"22848",351,0,3,6,8.91,1200,22848,2783682,"79%","13.0%"
"30355",351,0,4,9,19.25,1200,30355,2784033,"79%","13.0%"
"484",350,1,NA,NA,1.75,1200,484,2784383,"79%","13.0%"
"2502",350,0,4,9,7.91,1200,2502,2784733,"79%","13.0%"
"11317",350,0,3,5,7.58,1200,11317,2785083,"79%","13.0%"
"16765",350,0,NA,NA,0.5,1200,16765,2785433,"79%","13.0%"
"19701",350,0,NA,NA,4.83,1100,19701,2785783,"79%","13.0%"
"27403",350,1,3,6,9.5,1200,27403,2786133,"79%","13.0%"
"29542",350,1,3,8,8.08,1200,29542,2786483,"79%","13.0%"
"670",349,0,3,9,4.75,1200,670,2786832,"79%","13.0%"
"1600",349,0,6,8,11.66,1200,1600,2787181,"79%","13.0%"
"7883",349,1,3,4,13.25,1300,7883,2787530,"79%","13.0%"
"8037",349,0,2,6,1.16,1200,8037,2787879,"79%","13.0%"
"13172",349,0,2,7,6.16,1200,13172,2788228,"79%","13.0%"
